epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,796.749,0.34242,0.2391,0.83579,0.84701,0.76945,0.84234,0.62728,1.16747,1.04762,1.22425,0.00049015,0.00049015,0.00049015
105,812.926,0.33545,0.23506,0.83276,0.87515,0.76275,0.84649,0.64343,1.12925,1.0279,1.20715,0.0004852,0.0004852,0.0004852
106,829.162,0.33547,0.23385,0.83185,0.87088,0.75946,0.84363,0.6369,1.14912,1.05331,1.20751,0.00048025,0.00048025,0.00048025
107,845.358,0.34337,0.23729,0.83746,0.86111,0.76027,0.83847,0.6278,1.15753,1.03909,1.21794,0.0004753,0.0004753,0.0004753
108,861.593,0.33299,0.23235,0.83317,0.86004,0.75611,0.8395,0.63232,1.14513,1.08598,1.20681,0.00047035,0.00047035,0.00047035
109,877.87,0.33303,0.23555,0.83172,0.87366,0.76405,0.84115,0.63941,1.10685,1.0118,1.19168,0.0004654,0.0004654,0.0004654
110,894.186,0.33253,0.2323,0.83333,0.8692,0.76277,0.84342,0.63661,1.13925,1.00663,1.20353,0.00046045,0.00046045,0.00046045
111,910.464,0.34476,0.23714,0.83707,0.85731,0.75897,0.83775,0.64058,1.11726,1.0242,1.21098,0.0004555,0.0004555,0.0004555
112,927.233,0.33305,0.23293,0.83265,0.84939,0.7597,0.82818,0.63056,1.13518,1.05857,1.22143,0.00045055,0.00045055,0.00045055
113,943.652,0.32939,0.23036,0.8339,0.85604,0.76302,0.83731,0.6353,1.12921,1.03423,1.22695,0.0004456,0.0004456,0.0004456
114,959.979,0.33244,0.23243,0.83325,0.86729,0.76302,0.83851,0.62961,1.14526,1.01158,1.21323,0.00044065,0.00044065,0.00044065
115,976.296,0.33753,0.23628,0.8375,0.88462,0.75552,0.83735,0.63697,1.13026,1.06157,1.21795,0.0004357,0.0004357,0.0004357
116,992.63,0.33927,0.23611,0.83379,0.88074,0.77328,0.85164,0.6352,1.16046,1.01191,1.2048,0.00043075,0.00043075,0.00043075
117,1009.2,0.34479,0.23802,0.83747,0.87228,0.75603,0.84428,0.63247,1.1758,1.05554,1.2147,0.0004258,0.0004258,0.0004258
118,1025.63,0.33255,0.23342,0.83126,0.87878,0.75887,0.84108,0.64257,1.09691,1.00176,1.19274,0.00042085,0.00042085,0.00042085
119,1041.95,0.33231,0.23373,0.83298,0.87144,0.77984,0.85674,0.64772,1.11641,0.9916,1.19717,0.0004159,0.0004159,0.0004159
120,1058.29,0.33187,0.23072,0.83521,0.86867,0.77931,0.8527,0.6385,1.15172,0.99023,1.19985,0.00041095,0.00041095,0.00041095
121,1074.73,0.32907,0.23019,0.83453,0.87976,0.77186,0.83805,0.63917,1.09289,1.00725,1.19332,0.000406,0.000406,0.000406
122,1091.25,0.33077,0.22896,0.82969,0.87982,0.76452,0.8403,0.63355,1.1239,1.02448,1.19926,0.00040105,0.00040105,0.00040105
123,1107.6,0.32202,0.22581,0.83036,0.87641,0.76499,0.84502,0.65322,1.10014,1.06344,1.1878,0.0003961,0.0003961,0.0003961
124,1124.05,0.31631,0.22251,0.82919,0.87087,0.77297,0.85653,0.64838,1.14236,1.02004,1.19264,0.00039115,0.00039115,0.00039115
125,1140.71,0.31436,0.22186,0.83068,0.86675,0.77593,0.85881,0.64212,1.16791,1.00058,1.20136,0.0003862,0.0003862,0.0003862
126,1157.36,0.32148,0.22574,0.83423,0.85933,0.76817,0.84648,0.64757,1.10234,1.03477,1.19437,0.00038125,0.00038125,0.00038125
127,1173.64,0.32138,0.22554,0.83249,0.87002,0.75805,0.84767,0.65849,1.09789,1.07179,1.19474,0.0003763,0.0003763,0.0003763
128,1189.9,0.31573,0.22097,0.82977,0.8673,0.75904,0.84809,0.65559,1.11158,1.01613,1.22074,0.00037135,0.00037135,0.00037135
129,1206.14,0.31663,0.22172,0.82807,0.86063,0.76188,0.84114,0.65206,1.09806,1.02529,1.21612,0.0003664,0.0003664,0.0003664
130,1222.39,0.30841,0.21867,0.82858,0.87846,0.75471,0.83985,0.64301,1.12053,1.04962,1.23559,0.00036145,0.00036145,0.00036145
131,1238.67,0.30903,0.21724,0.83238,0.88618,0.76006,0.84624,0.6479,1.11049,0.99611,1.22705,0.0003565,0.0003565,0.0003565
132,1254.89,0.31023,0.21954,0.82602,0.86835,0.76879,0.85322,0.65091,1.11222,0.98366,1.22031,0.00035155,0.00035155,0.00035155
133,1271.28,0.30759,0.21673,0.83038,0.86774,0.76569,0.85228,0.65793,1.10907,1.05263,1.21421,0.0003466,0.0003466,0.0003466
134,1287.69,0.30805,0.2176,0.8277,0.86178,0.76735,0.85163,0.65247,1.12212,1.04407,1.2269,0.00034165,0.00034165,0.00034165
135,1303.97,0.30364,0.21416,0.82628,0.86708,0.76441,0.85827,0.65475,1.12187,1.01836,1.20543,0.0003367,0.0003367,0.0003367
136,1320.23,0.30258,0.21475,0.82843,0.87731,0.75355,0.84969,0.6577,1.08946,1.00309,1.20047,0.00033175,0.00033175,0.00033175
137,1336.49,0.30378,0.2141,0.82693,0.86902,0.76637,0.85245,0.65934,1.0846,0.95559,1.20152,0.0003268,0.0003268,0.0003268
138,1352.78,0.30148,0.21406,0.83024,0.87057,0.77771,0.85892,0.6618,1.09778,0.98102,1.2238,0.00032185,0.00032185,0.00032185
139,1369.07,0.30655,0.21484,0.82706,0.87177,0.78591,0.86365,0.65841,1.13173,0.98336,1.23219,0.0003169,0.0003169,0.0003169
140,1385.4,0.2967,0.21106,0.82355,0.88463,0.76848,0.85444,0.65445,1.10207,0.93344,1.22171,0.00031195,0.00031195,0.00031195
141,1401.81,0.29344,0.20812,0.82323,0.87281,0.76577,0.8498,0.65108,1.10549,0.95475,1.21778,0.000307,0.000307,0.000307
142,1418.09,0.298,0.21005,0.82537,0.85954,0.76932,0.8436,0.64648,1.10906,1.00708,1.21267,0.00030205,0.00030205,0.00030205
143,1434.36,0.28857,0.2057,0.82527,0.87819,0.77961,0.84742,0.64323,1.0909,0.96302,1.20084,0.0002971,0.0002971,0.0002971
144,1450.59,0.29207,0.20858,0.82217,0.89575,0.76564,0.85983,0.66252,1.08579,0.96789,1.20148,0.00029215,0.00029215,0.00029215
145,1466.82,0.28774,0.20433,0.8231,0.88061,0.77664,0.85629,0.66319,1.08825,1.01331,1.19288,0.0002872,0.0002872,0.0002872
146,1483.07,0.28357,0.20329,0.8202,0.88234,0.77891,0.85514,0.65051,1.12145,0.98527,1.19887,0.00028225,0.00028225,0.00028225
147,1499.29,0.28511,0.20332,0.82384,0.87696,0.76716,0.8449,0.65183,1.08353,1.03746,1.18504,0.0002773,0.0002773,0.0002773
148,1515.5,0.28768,0.20583,0.82445,0.88162,0.78007,0.85595,0.6599,1.08239,0.99521,1.19056,0.00027235,0.00027235,0.00027235
149,1531.73,0.28925,0.20599,0.82726,0.8958,0.76586,0.83568,0.64206,1.08739,1.01399,1.1987,0.0002674,0.0002674,0.0002674
150,1548.98,0.28018,0.20106,0.82106,0.88243,0.76633,0.83662,0.64144,1.09172,0.98379,1.20908,0.00026245,0.00026245,0.00026245
151,1566.28,0.27827,0.20123,0.81774,0.88887,0.76195,0.84431,0.64759,1.09642,1.00665,1.211,0.0002575,0.0002575,0.0002575
152,1583.03,0.27647,0.19911,0.81733,0.86911,0.76804,0.83665,0.64042,1.09417,0.99463,1.22741,0.00025255,0.00025255,0.00025255
153,1599.75,0.27709,0.19887,0.82025,0.87783,0.77151,0.84247,0.65002,1.08416,1.01914,1.22932,0.0002476,0.0002476,0.0002476
154,1616.47,0.28441,0.2041,0.82461,0.88716,0.76437,0.84245,0.65063,1.08404,1.03696,1.21462,0.00024265,0.00024265,0.00024265
155,1633.26,0.27493,0.19871,0.82314,0.88229,0.77494,0.84803,0.65356,1.07856,0.98441,1.21381,0.0002377,0.0002377,0.0002377
156,1650.12,0.27644,0.19661,0.81944,0.89589,0.77124,0.84865,0.64685,1.08349,0.94867,1.20754,0.00023275,0.00023275,0.00023275
157,1666.94,0.26643,0.19305,0.81915,0.88178,0.77249,0.84724,0.64791,1.08844,0.95667,1.20916,0.0002278,0.0002278,0.0002278
158,1683.75,0.27261,0.19641,0.81957,0.87689,0.76828,0.84208,0.64718,1.07924,0.96173,1.21128,0.00022285,0.00022285,0.00022285
159,1700.58,0.27127,0.19673,0.8192,0.88083,0.7761,0.8481,0.65418,1.0842,0.99391,1.20812,0.0002179,0.0002179,0.0002179
160,1717.42,0.27297,0.19636,0.81693,0.87608,0.7801,0.85575,0.66276,1.07829,0.98832,1.20554,0.00021295,0.00021295,0.00021295
161,1734.36,0.27262,0.19688,0.81925,0.88184,0.77701,0.86183,0.66138,1.10207,0.97486,1.21879,0.000208,0.000208,0.000208
162,1751.45,0.26867,0.19417,0.81796,0.85856,0.77237,0.84623,0.64976,1.10384,0.99202,1.22942,0.00020305,0.00020305,0.00020305
163,1768.33,0.26466,0.19295,0.81634,0.86536,0.77304,0.85447,0.66147,1.07713,0.99214,1.20152,0.0001981,0.0001981,0.0001981
164,1785.19,0.26203,0.19142,0.81803,0.87335,0.77458,0.85658,0.6617,1.08723,0.99135,1.2076,0.00019315,0.00019315,0.00019315
165,1802.78,0.26648,0.19338,0.8213,0.88324,0.77389,0.84934,0.65394,1.08982,0.98146,1.21793,0.0001882,0.0001882,0.0001882
166,1820.09,0.26277,0.19245,0.82,0.89044,0.77846,0.85449,0.66024,1.07818,0.96146,1.20605,0.00018325,0.00018325,0.00018325
167,1837.41,0.26038,0.19157,0.81802,0.88443,0.78291,0.85573,0.65992,1.08149,0.94289,1.21356,0.0001783,0.0001783,0.0001783
168,1854.57,0.26027,0.18999,0.81626,0.88368,0.78238,0.85821,0.65616,1.10878,0.9585,1.22325,0.00017335,0.00017335,0.00017335
169,1871.63,0.26066,0.18987,0.8194,0.87963,0.77872,0.86066,0.66437,1.10364,0.99207,1.22287,0.0001684,0.0001684,0.0001684
170,1888.82,0.25246,0.18635,0.81487,0.87748,0.77189,0.85269,0.65685,1.09241,1.00792,1.22423,0.00016345,0.00016345,0.00016345
171,1905.97,0.24907,0.18295,0.81207,0.86743,0.77571,0.85433,0.66316,1.07491,0.97012,1.20719,0.0001585,0.0001585,0.0001585
172,1922.81,0.25019,0.18502,0.81614,0.8727,0.78193,0.85727,0.66648,1.06347,0.96931,1.2017,0.00015355,0.00015355,0.00015355
173,1939.52,0.25612,0.18763,0.81729,0.88418,0.7806,0.85442,0.66035,1.07396,0.94674,1.20039,0.0001486,0.0001486,0.0001486
174,1956.3,0.25116,0.18384,0.81453,0.88814,0.77994,0.85784,0.66763,1.06024,0.96233,1.19726,0.00014365,0.00014365,0.00014365
175,1973.31,0.24442,0.18024,0.81677,0.88583,0.77642,0.86014,0.66878,1.0749,0.98716,1.20101,0.0001387,0.0001387,0.0001387
176,1990.35,0.24453,0.18135,0.81213,0.88507,0.78035,0.85588,0.66334,1.07998,0.98074,1.20556,0.00013375,0.00013375,0.00013375
177,2007.3,0.24694,0.18277,0.81456,0.8847,0.77542,0.85459,0.66293,1.06953,0.98042,1.1997,0.0001288,0.0001288,0.0001288
178,2024.2,0.24741,0.18109,0.81439,0.89035,0.77301,0.85827,0.66509,1.06884,0.95377,1.20193,0.00012385,0.00012385,0.00012385
179,2041.12,0.24083,0.17928,0.8144,0.87977,0.77839,0.86105,0.66567,1.07592,0.96513,1.19713,0.0001189,0.0001189,0.0001189
180,2058.06,0.24022,0.17929,0.81346,0.88488,0.7782,0.86091,0.66075,1.08524,0.97457,1.2035,0.00011395,0.00011395,0.00011395
181,2075.02,0.24517,0.18133,0.81374,0.87959,0.77584,0.85403,0.6621,1.05999,0.96649,1.20041,0.000109,0.000109,0.000109
182,2092.23,0.24203,0.17935,0.81139,0.87622,0.78012,0.85298,0.6622,1.05742,0.95608,1.20177,0.00010405,0.00010405,0.00010405
