epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,979.681,0.36097,0.28212,0.87693,0.76136,0.54637,0.67317,0.40155,1.59237,1.89972,1.73286,0.00022285,0.00022285,0.00022285
159,985.825,0.36211,0.28484,0.8776,0.8113,0.58268,0.66949,0.40216,1.59845,1.87298,1.74724,0.0002179,0.0002179,0.0002179
160,991.861,0.37522,0.2861,0.88464,0.84272,0.53196,0.64954,0.39325,1.60228,1.99897,1.72799,0.00021295,0.00021295,0.00021295
161,997.974,0.36099,0.27787,0.88063,0.82453,0.5423,0.64768,0.38947,1.61383,2.09982,1.74899,0.000208,0.000208,0.000208
162,1004.06,0.35387,0.2788,0.87763,0.81387,0.56588,0.67477,0.40053,1.60538,1.95601,1.76242,0.00020305,0.00020305,0.00020305
163,1010.12,0.34743,0.27014,0.87233,0.79334,0.56884,0.67769,0.3992,1.6271,1.94188,1.78042,0.0001981,0.0001981,0.0001981
164,1016.13,0.35851,0.27904,0.87909,0.78726,0.56044,0.66398,0.39731,1.59888,1.94318,1.75141,0.00019315,0.00019315,0.00019315
165,1022.19,0.35051,0.27745,0.87964,0.88863,0.51196,0.66478,0.395,1.59256,1.94641,1.72288,0.0001882,0.0001882,0.0001882
166,1028.27,0.34505,0.26684,0.86739,0.8513,0.52691,0.67262,0.40498,1.60861,1.88887,1.74232,0.00018325,0.00018325,0.00018325
167,1034.32,0.35548,0.27524,0.87936,0.76337,0.5791,0.66963,0.40153,1.62078,1.85108,1.74236,0.0001783,0.0001783,0.0001783
168,1040.37,0.34244,0.27063,0.87231,0.8242,0.54526,0.64522,0.3994,1.61288,1.92208,1.72757,0.00017335,0.00017335,0.00017335
169,1046.42,0.34721,0.27422,0.87525,0.85667,0.54792,0.65724,0.40423,1.60193,1.96054,1.72919,0.0001684,0.0001684,0.0001684
170,1052.82,0.34253,0.27023,0.87265,0.79991,0.57252,0.66745,0.40608,1.63044,1.97476,1.76026,0.00016345,0.00016345,0.00016345
171,1059.18,0.34243,0.26307,0.86794,0.84488,0.54264,0.67006,0.40399,1.61332,1.91794,1.74181,0.0001585,0.0001585,0.0001585
172,1065.51,0.3404,0.26808,0.87154,0.82488,0.53526,0.65909,0.40665,1.59115,1.88439,1.7262,0.00015355,0.00015355,0.00015355
173,1071.75,0.34863,0.2674,0.87304,0.82892,0.56152,0.65919,0.40336,1.60656,1.9401,1.74411,0.0001486,0.0001486,0.0001486
174,1077.98,0.33882,0.26574,0.87277,0.82028,0.56661,0.67071,0.40697,1.59976,1.91179,1.74145,0.00014365,0.00014365,0.00014365
175,1084.18,0.3362,0.25977,0.86326,0.84742,0.54492,0.67256,0.40942,1.59301,1.9363,1.73607,0.0001387,0.0001387,0.0001387
176,1090.24,0.34103,0.2654,0.87089,0.81652,0.53731,0.66504,0.40891,1.5942,1.98301,1.73562,0.00013375,0.00013375,0.00013375
177,1096.45,0.32693,0.25763,0.86292,0.86928,0.552,0.66938,0.41154,1.60426,2.00498,1.75548,0.0001288,0.0001288,0.0001288
178,1102.75,0.33587,0.26615,0.87165,0.86334,0.54201,0.67205,0.4045,1.5959,2.05167,1.73916,0.00012385,0.00012385,0.00012385
