epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,1888.86,0.31918,0.23662,0.82828,0.86717,0.73664,0.82563,0.61455,1.1509,1.11791,1.18349,0.00013375,0.00013375,0.00013375
177,1899.46,0.32388,0.23865,0.83106,0.83869,0.76041,0.8284,0.61978,1.14339,1.10049,1.18817,0.0001288,0.0001288,0.0001288
178,1909.98,0.32473,0.2388,0.83204,0.84113,0.76235,0.83022,0.61892,1.14512,1.1061,1.18521,0.00012385,0.00012385,0.00012385
179,1920.45,0.31704,0.2332,0.8288,0.83525,0.76939,0.83119,0.61516,1.15151,1.09626,1.19353,0.0001189,0.0001189,0.0001189
180,1931,0.32436,0.24115,0.83061,0.83763,0.7671,0.83387,0.61955,1.15104,1.1044,1.19386,0.00011395,0.00011395,0.00011395
181,1941.59,0.32013,0.24062,0.82795,0.83994,0.76079,0.83575,0.62008,1.15769,1.12387,1.18966,0.000109,0.000109,0.000109
182,1952.18,0.31711,0.23665,0.82797,0.84263,0.75715,0.83386,0.61727,1.16059,1.13465,1.18797,0.00010405,0.00010405,0.00010405
183,1962.69,0.31928,0.23659,0.83023,0.84394,0.75276,0.82586,0.61546,1.14808,1.12338,1.18898,9.91e-05,9.91e-05,9.91e-05
184,1973.21,0.31489,0.23419,0.83021,0.84672,0.7495,0.82615,0.61372,1.14881,1.12462,1.184,9.415e-05,9.415e-05,9.415e-05
185,1983.9,0.31547,0.23461,0.82842,0.84272,0.75189,0.82581,0.61525,1.15644,1.13703,1.19132,8.92e-05,8.92e-05,8.92e-05
186,1994.41,0.30859,0.23076,0.82793,0.84746,0.7517,0.82372,0.61599,1.14699,1.13814,1.18495,8.425e-05,8.425e-05,8.425e-05
187,2004.88,0.3117,0.23191,0.82866,0.84843,0.74989,0.82485,0.61623,1.14719,1.1385,1.18644,7.93e-05,7.93e-05,7.93e-05
188,2015.46,0.30932,0.23174,0.82411,0.8373,0.75922,0.82826,0.61852,1.15103,1.12767,1.19024,7.435e-05,7.435e-05,7.435e-05
189,2025.98,0.30656,0.22929,0.82843,0.83727,0.75826,0.82772,0.61892,1.14683,1.13918,1.18218,6.94e-05,6.94e-05,6.94e-05
190,2036.58,0.30435,0.2291,0.82518,0.83958,0.75747,0.82902,0.62199,1.14775,1.15056,1.1825,6.445e-05,6.445e-05,6.445e-05
191,2047.62,0.2707,0.19337,0.78838,0.84591,0.76133,0.81517,0.59544,1.1528,1.04013,1.19016,5.95e-05,5.95e-05,5.95e-05
192,2058.17,0.25995,0.18784,0.79002,0.85177,0.75663,0.81317,0.59396,1.15249,1.03421,1.19344,5.455e-05,5.455e-05,5.455e-05
193,2068.66,0.25704,0.18603,0.78832,0.84942,0.75954,0.81468,0.59841,1.15139,1.0398,1.19277,4.96e-05,4.96e-05,4.96e-05
194,2079.16,0.24803,0.18358,0.7892,0.84728,0.75962,0.81725,0.60176,1.15352,1.05673,1.19359,4.465e-05,4.465e-05,4.465e-05
195,2089.67,0.24624,0.18155,0.78877,0.84558,0.7635,0.8221,0.60675,1.15417,1.06046,1.194,3.97e-05,3.97e-05,3.97e-05
196,2100.17,0.24052,0.17858,0.78709,0.84645,0.76369,0.82297,0.60795,1.1538,1.06358,1.19228,3.475e-05,3.475e-05,3.475e-05
197,2110.61,0.24495,0.1808,0.78758,0.84658,0.76471,0.82071,0.60834,1.15161,1.06808,1.19433,2.98e-05,2.98e-05,2.98e-05
198,2121.23,0.23641,0.17745,0.78663,0.84566,0.76432,0.82222,0.60921,1.15126,1.06807,1.19354,2.485e-05,2.485e-05,2.485e-05
199,2131.64,0.23745,0.17772,0.78435,0.85296,0.75998,0.82291,0.61101,1.14668,1.0615,1.1921,1.99e-05,1.99e-05,1.99e-05
200,2142.12,0.23952,0.17945,0.78131,0.85048,0.76188,0.82355,0.61127,1.14938,1.06686,1.19363,1.495e-05,1.495e-05,1.495e-05
