epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,218.799,1.29765,1.82118,1.54865,0.75497,0.68323,0.76237,0.40571,1.72177,1.41482,1.60539,0.00014855,0.00014855,0.00014855
73,221.829,1.246,1.72819,1.50072,0.69754,0.72096,0.76036,0.417,1.6944,1.39291,1.59008,0.0001436,0.0001436,0.0001436
74,224.863,1.32386,1.80189,1.57641,0.69188,0.71092,0.74529,0.40072,1.72721,1.41113,1.60875,0.00013865,0.00013865,0.00013865
75,228.302,1.27422,1.73012,1.5202,0.78299,0.65186,0.74191,0.39394,1.72375,1.38992,1.59226,0.0001337,0.0001337,0.0001337
76,231.765,1.28536,1.77901,1.54066,0.75305,0.69343,0.75363,0.40188,1.70329,1.35859,1.58152,0.00012875,0.00012875,0.00012875
77,234.624,1.24253,1.69916,1.52543,0.82173,0.64321,0.76794,0.41656,1.74739,1.35168,1.61717,0.0001238,0.0001238,0.0001238
78,237.537,1.2307,1.64578,1.51059,0.75828,0.73603,0.79204,0.43161,1.71601,1.32342,1.60606,0.00011885,0.00011885,0.00011885
79,240.596,1.28714,1.76262,1.56014,0.79293,0.71721,0.79204,0.44935,1.63488,1.30278,1.56213,0.0001139,0.0001139,0.0001139
80,243.477,1.29143,1.71748,1.51999,0.75539,0.72097,0.77737,0.42638,1.66042,1.32511,1.57313,0.00010895,0.00010895,0.00010895
81,246.323,1.27038,1.71588,1.50871,0.78496,0.71827,0.77708,0.40921,1.74689,1.35515,1.62343,0.000104,0.000104,0.000104
82,249.184,1.26586,1.67539,1.50796,0.79264,0.70563,0.77413,0.41708,1.69866,1.34337,1.58766,9.905e-05,9.905e-05,9.905e-05
83,252.053,1.21558,1.69809,1.49999,0.8458,0.66848,0.78197,0.43696,1.64524,1.33009,1.5572,9.41e-05,9.41e-05,9.41e-05
84,254.926,1.26011,1.79853,1.53555,0.83543,0.67054,0.78374,0.42401,1.7179,1.34896,1.59129,8.915e-05,8.915e-05,8.915e-05
85,257.862,1.24502,1.6563,1.48388,0.81134,0.69034,0.78148,0.41545,1.75067,1.35389,1.61827,8.42e-05,8.42e-05,8.42e-05
86,260.73,1.25074,1.65956,1.48988,0.75134,0.73783,0.7771,0.43276,1.66665,1.30952,1.57121,7.925e-05,7.925e-05,7.925e-05
87,263.576,1.23833,1.69998,1.48874,0.78721,0.70903,0.78174,0.43626,1.64717,1.28381,1.54968,7.43e-05,7.43e-05,7.43e-05
88,266.436,1.21201,1.65293,1.48117,0.87297,0.63919,0.78474,0.43217,1.65669,1.28094,1.54756,6.935e-05,6.935e-05,6.935e-05
89,269.297,1.25401,1.77331,1.50673,0.78481,0.69997,0.78235,0.43204,1.64512,1.28793,1.54417,6.44e-05,6.44e-05,6.44e-05
90,272.213,1.21976,1.64974,1.47711,0.74324,0.71534,0.77472,0.43157,1.64258,1.2965,1.54499,5.945e-05,5.945e-05,5.945e-05
91,276.375,1.01001,1.34134,1.34047,0.74586,0.72569,0.77776,0.4336,1.66179,1.30276,1.56328,5.45e-05,5.45e-05,5.45e-05
92,279.383,1.05295,1.33136,1.38611,0.73609,0.73587,0.7827,0.42876,1.69569,1.31822,1.59943,4.955e-05,4.955e-05,4.955e-05
93,283.038,1.00705,1.34069,1.36147,0.73167,0.75,0.78936,0.43187,1.71868,1.324,1.61879,4.46e-05,4.46e-05,4.46e-05
94,287.27,1.01389,1.29595,1.35355,0.81179,0.6971,0.78937,0.43993,1.69525,1.306,1.60219,3.965e-05,3.965e-05,3.965e-05
95,290.505,1.05575,1.29142,1.35188,0.77818,0.71997,0.79219,0.44079,1.69031,1.29064,1.59716,3.47e-05,3.47e-05,3.47e-05
96,293.387,1.06318,1.32372,1.3755,0.78277,0.74159,0.79727,0.44603,1.65539,1.2578,1.57057,2.975e-05,2.975e-05,2.975e-05
97,296.236,1.0052,1.25998,1.30804,0.78319,0.75168,0.79952,0.45235,1.64376,1.24786,1.56291,2.48e-05,2.48e-05,2.48e-05
98,299.064,0.97513,1.24996,1.3114,0.79443,0.7642,0.80083,0.45311,1.63987,1.24057,1.56326,1.985e-05,1.985e-05,1.985e-05
99,302.076,1.00887,1.25986,1.32676,0.79322,0.76297,0.79988,0.45792,1.63746,1.23853,1.56104,1.49e-05,1.49e-05,1.49e-05
100,304.984,1.03869,1.27252,1.36234,0.78435,0.7524,0.79847,0.44997,1.65238,1.252,1.57283,9.95e-06,9.95e-06,9.95e-06
