epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,422.911,0.32345,0.22332,0.84609,0.89782,0.73571,0.82542,0.63695,1.10357,1.15594,1.31434,0.0005347,0.0005347,0.0005347
96,460.293,0.32077,0.22225,0.84554,0.89197,0.71971,0.8264,0.63996,1.09619,1.17366,1.28921,0.00052975,0.00052975,0.00052975
97,497.794,0.31827,0.22002,0.84508,0.85883,0.77295,0.85121,0.65262,1.11822,1.09431,1.28855,0.0005248,0.0005248,0.0005248
98,535.141,0.32239,0.22139,0.84422,0.88926,0.75895,0.85755,0.67349,1.09751,1.18638,1.2868,0.00051985,0.00051985,0.00051985
99,572.712,0.33105,0.22477,0.84649,0.89343,0.75125,0.85422,0.6681,1.07002,1.09061,1.2818,0.0005149,0.0005149,0.0005149
100,610.214,0.31542,0.21594,0.84318,0.88653,0.76201,0.85443,0.66733,1.09898,1.12015,1.2926,0.00050995,0.00050995,0.00050995
101,647.195,0.31377,0.21514,0.84209,0.89194,0.76102,0.86119,0.66759,1.1092,1.10502,1.29107,0.000505,0.000505,0.000505
102,684.163,0.31746,0.21679,0.84689,0.89042,0.75822,0.85833,0.66516,1.1135,1.11276,1.30865,0.00050005,0.00050005,0.00050005
103,721.161,0.30206,0.20833,0.83631,0.87434,0.77162,0.8516,0.65722,1.09465,1.07132,1.29312,0.0004951,0.0004951,0.0004951
104,758.158,0.30701,0.21098,0.83872,0.88642,0.76733,0.85362,0.66086,1.09745,1.08008,1.31236,0.00049015,0.00049015,0.00049015
105,795.473,0.31242,0.21282,0.84003,0.87239,0.77603,0.84019,0.64195,1.09278,1.07552,1.29797,0.0004852,0.0004852,0.0004852
106,832.475,0.30834,0.21039,0.8412,0.86638,0.79096,0.85634,0.66569,1.07957,1.02847,1.29593,0.00048025,0.00048025,0.00048025
107,869.958,0.29589,0.20459,0.83915,0.88741,0.76549,0.85327,0.66334,1.10573,1.12566,1.30754,0.0004753,0.0004753,0.0004753
108,907.163,0.29619,0.20624,0.83486,0.87702,0.77894,0.85119,0.66455,1.0772,1.04365,1.30206,0.00047035,0.00047035,0.00047035
109,944.219,0.29893,0.20664,0.84165,0.88091,0.76444,0.85348,0.66113,1.09248,1.03169,1.31072,0.0004654,0.0004654,0.0004654
110,981.369,0.29162,0.20373,0.83605,0.89269,0.7519,0.8553,0.67168,1.08862,1.11818,1.30194,0.00046045,0.00046045,0.00046045
111,1018.51,0.29934,0.20745,0.84015,0.87275,0.76399,0.85212,0.66732,1.09785,1.10454,1.3021,0.0004555,0.0004555,0.0004555
112,1055.72,0.29292,0.20462,0.83706,0.87676,0.76234,0.85447,0.66897,1.08754,1.09661,1.28377,0.00045055,0.00045055,0.00045055
113,1093.91,0.29256,0.20584,0.83752,0.88035,0.76507,0.85509,0.66498,1.09916,1.03942,1.30161,0.0004456,0.0004456,0.0004456
114,1130.92,0.28682,0.20135,0.83571,0.88293,0.75449,0.84721,0.66357,1.0998,1.08464,1.32624,0.00044065,0.00044065,0.00044065
115,1168.44,0.29367,0.20742,0.83487,0.86704,0.77555,0.85459,0.66793,1.08549,1.0654,1.32009,0.0004357,0.0004357,0.0004357
116,1205.4,0.2945,0.20424,0.83672,0.87773,0.7764,0.85991,0.67006,1.08207,1.01987,1.30048,0.00043075,0.00043075,0.00043075
